county_fips,role,status,tier,baseline,baseline_fy,base_src,post,post_fy,post_src,cagr,hirisk,v2_2017
47039,control,SINGLE_census_hirisk_nopost,,3562000.0,,,,,,,,
47043,control,SINGLE_census_hirisk_nopost,,28010000.0,,,,,,,,
47047,control,SINGLE_census_hirisk_nopost,,10190000.0,,,,,,,,
47051,control,SINGLE_census_hirisk_nopost,,20492000.0,,,,,,,,
47055,control,SINGLE_census_hirisk_nopost,,10608000.0,,,,,,,,
47061,control,SINGLE_census_hirisk_nopost,,4604000.0,,,,,,,,
47087,control,SINGLE_census_hirisk_nopost,,4588000.0,,,,,,,,
47091,control,SINGLE_census_hirisk_nopost,,3627000.0,,,,,,,,
47097,control,SINGLE_census_hirisk_nopost,,10479000.0,,,,,,,,
47105,treated,USABLE,PRIMARY,15388903.0,2017.0,VERIFIED,18124876.0,2023.0,verified,0.02764843133979844,True,
47107,treated,USABLE,EXPANDED,12226054.0,2019.0,VERIFIED,14540813.0,2022.0,verified,0.05949959056272225,True,
47113,treated,USABLE,PRIMARY,46625406.0,2018.0,VERIFIED,56913391.0,2024.0,verified,0.03378915683369854,True,
47121,treated,USABLE,PRIMARY,3051515.0,2018.0,VERIFIED,3530208.0,2024.0,verified,0.024583751506091156,True,
47123,control,SINGLE_census_hirisk_nopost,,18823000.0,,,,,,,,
47125,treated,USABLE,PRIMARY,82790492.0,2018.0,VERIFIED,130047446.0,2024.0,verified,0.07816913247596258,True,
47141,control,SINGLE_census_hirisk_nopost,,43747000.0,,,,,,,,
47143,control,SINGLE_census_hirisk_nopost,,14229000.0,,,,,,,,
47151,treated,USABLE,PRIMARY,3936896.0,2017.0,VERIFIED,5125530.0,2024.0,verified,0.038410958141415597,True,
47153,control,SINGLE_census_hirisk_nopost,,4918000.0,,,,,,,,
47155,control,USABLE,EXPANDED,32654305.0,2018.0,VERIFIED,45051397.0,2024.0,verified,0.055102461647919876,True,
47161,control,USABLE,EXPANDED,5038635.0,2016.0,VERIFIED,6600325.0,2024.0,verified,0.03432388264584785,True,
47163,control,USABLE,EXPANDED,44742781.0,2018.0,VERIFIED,52938122.0,2023.0,verified,0.03421090132722271,True,
47165,treated,USABLE,PRIMARY,45054677.0,2018.0,VERIFIED,77347127.0,2025.0,verified,0.08026221708194115,True,
47173,treated,USABLE,PRIMARY,4595064.0,2018.0,VERIFIED,7140748.0,2024.0,verified,0.076238912586442,True,
47189,control,SINGLE_census_hirisk_nopost,,53114000.0,,,,,,,,
48003,treated,SINGLE_census_nopost,,25711000.0,,,,,,,,
48011,control,SINGLE_census_HIRISK,,,,,,,,-0.01932744818405152,,
48015,control,USABLE,PRIMARY,15277293.0,2017.0,VERIFIED,21725272.0,2022.0,verified,0.0729605711098622,False,
48019,control,USABLE,CENSUS_TRUST,14132000.0,2017.0,SINGLE_census,17845865.0,2023.0,v2,0.03965439962309736,False,
48023,control,SINGLE_census_hirisk_nopost,,1327000.0,,,,,,,,
48037,control,USABLE,CENSUS_TRUST,18245000.0,2017.0,SINGLE_census,27324751.0,2024.0,acfr_wide,0.05939740911944491,False,
48043,control,SINGLE_census_hirisk_nopost,,2246000.0,,,,,,,,
48045,treated,SINGLE_census_hirisk_nopost,,1682000.0,,,,,,,,
48053,control,USABLE,CENSUS_TRUST,19340000.0,2017.0,SINGLE_census,43870014.0,2024.0,v2,0.12412834949759266,False,
48067,treated,USABLE,PRIMARY,9870221.0,2017.0,VERIFIED,10795010.0,2023.0,verified,0.01503892110388394,False,
48071,control,USABLE,PRIMARY,45031759.0,2017.0,VERIFIED,66843230.0,2024.0,verified,0.058048320940710774,False,
48073,control,USABLE,CENSUS_TRUST,14736000.0,2017.0,SINGLE_census,21684641.0,2024.0,v2,0.05673846928418258,False,
48075,treated,DROP,,,,,,,,,,
48083,control,SINGLE_census_hirisk_nopost,,3324000.0,,,,,,,,
48087,control,SINGLE_census_hirisk_nopost,,3289000.0,,,,,,,,
48091,control,USABLE,CENSUS_TRUST,43633000.0,2017.0,SINGLE_census,90668592.0,2025.0,v2,0.09573421930884152,False,
48097,control,USABLE,EXPANDED,17540000.0,2017.0,CONFIRMED,23303798.0,2025.0,v2,0.036154791767682326,False,
48099,control,USABLE,CENSUS_TRUST,12062000.0,2017.0,SINGLE_census,15258846.0,2022.0,v2,0.048142842897059834,False,
48103,treated,SINGLE_census_nopost,,9016000.0,,,,,,,,
48105,control,SINGLE_census_nopost,,14107000.0,,,,,,,,
48107,control,USABLE,PRIMARY,1366000.0,2017.0,VERIFIED,2734664.0,2024.0,verified,0.10424325065491291,True,
48109,treated,USABLE,EXPANDED,3144482.0,2017.0,VERIFIED,5276156.0,2022.0,verified,0.10905658034467303,True,
48123,control,SINGLE_census_nopost,,33731000.0,,,,,,,,
48125,treated,USABLE,PRIMARY,2062164.0,2017.0,VERIFIED,3667931.0,2024.0,verified,0.08574610355762213,True,
48135,treated,USABLE,CENSUS_TRUST,46390000.0,2017.0,SINGLE_census,55650519.0,2022.0,acfr_wide,0.03707214428132222,False,
48139,treated,USABLE,CENSUS_TRUST,35068000.0,2017.0,SINGLE_census,69448640.0,2022.0,acfr_wide,0.14643793848645115,False,
48151,control,SINGLE_census_hirisk_nopost,,898000.0,,,,,,,,
48153,control,SINGLE_census_hirisk_nopost,,2315000.0,,,,,,,,
48165,control,SINGLE_census_nopost,,24966000.0,,,,,,,,
48173,treated,SINGLE_census_hirisk_nopost,,312000.0,,,,,,,,
48179,control,USABLE,CENSUS_TRUST,9014000.0,2017.0,SINGLE_census,9506027.0,2022.0,v2,0.010686111811682775,False,
48181,control,USABLE,PRIMARY,37377805.0,2017.0,VERIFIED,41161193.0,2022.0,verified,0.019470895887029327,False,
48187,control,USABLE,EXPANDED,40568000.0,2017.0,CONFIRMED,65166655.0,2023.0,v2,0.08219861043398935,False,
48197,control,SINGLE_census_hirisk_nopost,,925000.0,,,,,,,,
48203,control,USABLE,CENSUS_TRUST,25249000.0,2017.0,SINGLE_census,30272345.0,2024.0,v2,0.026260022993825904,False,
48209,control,SINGLE_census_nopost,,70285000.0,,,,,,,,
48217,control,USABLE,CENSUS_TRUST,11682000.0,2017.0,SINGLE_census,19364741.0,2024.0,v2,0.0748710248695712,False,
48221,treated,USABLE,CENSUS_TRUST,22765000.0,2017.0,SINGLE_census,54557457.0,2024.0,v2,0.1329914637032108,False,
48231,control,USABLE,CENSUS_TRUST,26251000.0,2017.0,SINGLE_census,43964158.0,2024.0,v2,0.07644853880057068,False,
48237,control,DROP,,,,,,,,,,
48241,control,USABLE,CENSUS_TRUST,14196000.0,2017.0,SINGLE_census,16782853.0,2023.0,v2,0.028292417364708777,False,
48245,control,USABLE,EXPANDED,80401000.0,2017.0,CONFIRMED,113559750.0,2025.0,v2,0.04410787694107232,False,
48251,control,USABLE,CENSUS_TRUST,49309000.0,2017.0,SINGLE_census,91420414.0,2025.0,v2,0.08022599368672934,False,
48257,control,USABLE,CENSUS_TRUST,37660000.0,2017.0,SINGLE_census,93463770.0,2024.0,v2,0.1386616956711748,False,
48261,control,SINGLE_census_hirisk_nopost,,198000.0,,,,,,,,
48265,control,SINGLE_census_nopost,,19389000.0,,,,,,,,
48267,control,SINGLE_census_hirisk_nopost,,1667000.0,,,,,,,,
48275,treated,SINGLE_census_hirisk_nopost,,1351000.0,,,,,,,,
48277,treated,USABLE,CENSUS_TRUST,11809000.0,2017.0,SINGLE_census,15643460.0,2022.0,v2,0.057849630475358405,False,
48279,control,USABLE,CENSUS_TRUST,9288000.0,2017.0,SINGLE_census,8701234.0,2022.0,v2,-0.012966874138909068,False,
48299,control,USABLE,CENSUS_TRUST,11931000.0,2017.0,SINGLE_census,14371217.0,2021.0,v2,0.04762095151092538,False,
48303,control,CONFLICT,,82406000.0,,,,,,,,64355585.0
48311,control,USABLE,PRIMARY,12765387.0,2018.0,VERIFIED,14721368.0,2022.0,verified,0.03628341089350262,True,
48319,control,SINGLE_census_hirisk_nopost,,2215000.0,,,,,,,,
48325,treated,USABLE,EXPANDED,17411712.0,2018.0,VERIFIED,25888766.0,2023.0,verified,0.08256498263456269,False,
48331,treated,USABLE,CENSUS_TRUST,13411000.0,2017.0,SINGLE_census,16602625.0,2024.0,v2,0.030967761784807646,False,
48349,treated,USABLE,EXPANDED,20553000.0,2017.0,CONFIRMED,31083291.0,2024.0,v2,0.0608757906676729,False,
48355,treated,USABLE,PRIMARY,80173689.0,2017.0,VERIFIED,89025606.0,2019.0,verified,0.053759579597618234,False,
48359,control,SINGLE_census_hirisk_nopost,,1333000.0,,,,,,,,
48365,control,USABLE,CENSUS_TRUST,21146000.0,2017.0,SINGLE_census,28593621.0,2024.0,v2,0.04404719918188138,False,
48367,control,USABLE,CENSUS_TRUST,41986000.0,2017.0,SINGLE_census,72549343.0,2024.0,v2,0.08126641029220649,False,
48371,treated,USABLE,EXPANDED,19870000.0,2017.0,VERIFIED,33643591.0,2023.0,verified,0.09173545079264311,False,
48373,control,USABLE,CENSUS_TRUST,19209000.0,2017.0,SINGLE_census,28475529.0,2024.0,v2,0.057849447277345645,False,
48389,treated,SINGLE_census_nopost,,14635000.0,,,,,,,,
48391,control,SINGLE_census_hirisk_nopost,,2084000.0,,,,,,,,
48397,control,USABLE,CENSUS_TRUST,33323000.0,2017.0,SINGLE_census,57493665.0,2025.0,v2,0.07055624102175662,False,
48407,control,USABLE,EXPANDED,9342000.0,2017.0,CONFIRMED,15578936.0,2024.0,v2,0.07579191421748699,False,
48409,control,SINGLE_census_nopost,,25299000.0,,,,,,,,
48413,control,SINGLE_census_hirisk_nopost,,778000.0,,,,,,,,
48425,control,SINGLE_census_nopost,,14258000.0,,,,,,,,
48427,control,USABLE,CENSUS_TRUST,17988000.0,2017.0,SINGLE_census,20406664.0,2024.0,v2,0.018185760988825184,False,
48431,control,SINGLE_census_hirisk_nopost,,3250000.0,,,,,,,,
48433,control,SINGLE_census_hirisk_nopost,,2044000.0,,,,,,,,
48435,control,SINGLE_census_HIRISK,,,,,,,,0.22225669716967378,,
48441,treated,USABLE,CENSUS_TRUST,39312000.0,2017.0,SINGLE_census,67293475.0,2024.0,v2,0.07981582545182775,False,
48447,control,USABLE,EXPANDED,1665354.0,2017.0,VERIFIED,1902632.0,2022.0,verified,0.0269981149555909,True,
48449,control,SINGLE_census_nopost,,15038000.0,,,,,,,,
48461,treated,SINGLE_census_hirisk_nopost,,848000.0,,,,,,,,
48473,control,SINGLE_census_nopost,,20981000.0,,,,,,,,
48475,treated,SINGLE_census_nopost,,18070000.0,,,,,,,,
48477,control,USABLE,CENSUS_TRUST,13419000.0,2017.0,SINGLE_census,54134542.0,2025.0,v2,0.19047228514321746,False,
48495,control,SINGLE_census_nopost,,13315000.0,,,,,,,,
49003,control,USABLE,CENSUS_TRUST,16373000.000000002,2017.0,SINGLE_census,21066980.0,2025.0,v2,0.032010824789845405,False,
49011,control,SINGLE_census_nopost,,52107000.0,,,,,,,,
49035,treated,USABLE,PRIMARY,287559672.0,2017.0,VERIFIED,340031013.0,2022.0,verified,0.03408945608656677,False,
49043,control,SINGLE_census_nopost,,31692000.0,,,,,,,,
49049,treated,USABLE,EXPANDED,46728000.0,2017.0,CONFIRMED,79067756.0,2023.0,v2,0.09161720009706764,False,
51003,control,USABLE,EXPANDED,167327000.0,2017.0,CONFIRMED,281918666.0,2024.0,v2,0.07737129696045142,False,
51013,control,USABLE,PRIMARY,854042974.0,2017.0,VERIFIED,1082591699.0,2024.0,verified,0.034456274957651356,False,
51019,control,USABLE,EXPANDED,66168000.00000001,2017.0,CONFIRMED,78906265.0,2024.0,v2,0.025470931428873245,False,
51047,treated,USABLE,EXPANDED,60824000.0,2017.0,CONFIRMED,80907432.0,2025.0,v2,0.03630878536847382,False,
51053,control,USABLE,EXPANDED,30644000.0,2017.0,CONFIRMED,82278396.0,2024.0,v2,0.15153513832512688,False,
51061,treated,USABLE,EXPANDED,136699000.0,2017.0,CONFIRMED,198467458.0,2025.0,v2,0.04770856965956405,False,
51067,control,CONFLICT,,56110000.0,,,,,,,,49398702.0
51083,control,USABLE,EXPANDED,26818000.0,2017.0,CONFIRMED,33188444.0,2024.0,v2,0.030915167499278695,False,
51087,treated,USABLE,EXPANDED,402026000.0,2017.0,CONFIRMED,645718922.0,2024.0,v2,0.070036227965939,False,
51093,control,USABLE,EXPANDED,53895000.0,2017.0,CONFIRMED,139835254.0,2024.0,v2,0.1459155159444172,False,
51095,control,CONFLICT,,128094000.0,,,,,,,,256188504.0
51103,control,CONFLICT,,17498000.0,,,,,,,,15593585.0
51107,treated,USABLE,EXPANDED,1134525000.0,2017.0,CONFIRMED,2179709880.0,2024.0,v2,0.0977718471711726,False,
51117,treated,USABLE,EXPANDED,54165404.0,2017.0,VERIFIED,113716079.0,2024.0,verified,0.11176825696595283,False,
51127,control,USABLE,EXPANDED,28378000.0,2017.0,CONFIRMED,55555555.0,2025.0,v2,0.08759753166624473,False,
51153,treated,USABLE,PRIMARY,780642000.0,2017.0,VERIFIED,1233906000.0,2024.0,verified,0.0675895373609614,False,
51167,control,USABLE,EXPANDED,17419000.0,2017.0,CONFIRMED,17685559.0,2024.0,v2,0.002171907520242655,False,
51173,control,USABLE,CENSUS_TRUST,17391000.0,2017.0,SINGLE_census,21461132.0,2024.0,v2,0.030497321387739085,False,
51193,treated,USABLE,EXPANDED,17089000.0,2017.0,CONFIRMED,28727622.0,2025.0,v2,0.06708220734356596,False,
51199,control,CONFLICT,,153683000.0,,,,,,,,88434572.0
53003,control,USABLE,CENSUS_TRUST,4927000.0,2017.0,SINGLE_census,5663963.0,2022.0,acfr_wide,0.02827095588281292,False,
53005,control,USABLE,PRIMARY,28651088.0,2017.0,VERIFIED,32078043.0,2021.0,verified,0.0286477646527743,False,
53015,control,USABLE,CENSUS_TRUST,27839000.0,2017.0,SINGLE_census,33735374.0,2023.0,acfr_wide,0.03253627064596554,False,
53017,treated,USABLE,CENSUS_TRUST,11621000.0,2017.0,SINGLE_census,15726082.0,2024.0,acfr_wide,0.04416263436680423,False,
53021,control,USABLE,EXPANDED,12623000.0,2017.0,CONFIRMED,16709289.0,2024.0,v2,0.040876829940566406,False,
53025,treated,USABLE,CENSUS_TRUST,26420000.0,2017.0,SINGLE_census,32594618.0,2023.0,acfr_wide,0.03562417640791482,False,
53031,control,SINGLE_census_nopost,,12142000.0,,,,,,,,
53041,control,USABLE,CENSUS_TRUST,23154000.0,2017.0,SINGLE_census,28518589.0,2022.0,acfr_wide,0.04255842230097118,False,
53043,control,USABLE,CENSUS_TRUST,4027999.9999999995,2017.0,SINGLE_census,4704109.0,2021.0,acfr_wide,0.03955381994036289,False,
53051,treated,USABLE,CENSUS_TRUST,3910000.0,2017.0,SINGLE_census,8308812.0,2023.0,acfr_wide,0.1338624224939784,False,
53059,control,USABLE,CENSUS_TRUST,4974000.0,2017.0,SINGLE_census,4695869.0,2023.0,acfr_wide,-0.009544353970829644,False,
53065,control,USABLE,PRIMARY,11869382.0,2017.0,VERIFIED,14131721.0,2022.0,verified,0.03550783552699599,False,
54031,control,USABLE,CENSUS_TRUST,4147999.9999999995,2017.0,SINGLE_census,4339088.0,2021.0,v2,0.011323100810793907,False,
54047,treated,USABLE,PRIMARY,3961493.0,2017.0,VERIFIED,3779836.0,2024.0,verified,-0.00668333110006214,False,
54085,control,USABLE,CENSUS_TRUST,4501000.0,2017.0,SINGLE_census,9127821.0,2024.0,v2,0.10628097332942055,False,
54109,control,USABLE,EXPANDED,4385000.0,2017.0,CONFIRMED,4185682.0,2022.0,v2,-0.00926084620375911,False,
55073,control,SINGLE_census_nopost,,46886000.0,,,,,,,,
55101,treated,USABLE,PRIMARY,51919843.0,2017.0,VERIFIED,63822269.0,2024.0,verified,0.029924887654785293,False,
55117,control,USABLE,CENSUS_TRUST,47538000.0,2017.0,SINGLE_census,52690348.0,2024.0,v2,0.014808996452972512,False,
55127,control,SINGLE_census_nopost,,63664000.0,,,,,,,,
56009,control,SINGLE_census_nopost,,18238000.0,,,,,,,,
56021,treated,USABLE,PRIMARY,13255815.0,2017.0,VERIFIED,27952680.0,2024.0,verified,0.1124695832392788,False,
56029,control,SINGLE_census_nopost,,15535000.0,,,,,,,,
56037,control,SINGLE_census_nopost,,27381000.0,,,,,,,,
